UserAvgRating,AttractionAvgRating,CountrySeason,Attraction,UserVisitCount,VisitYear,AttractionPopularity,CityName,Continent_Africa,Continent_America,Continent_Asia,Continent_Australia & Oceania,Continent_Europe,Rating
3.0,3.976010515938219,467,18,1,2016,3043,1234,0.0,1.0,0.0,0.0,0.0,3
3.5,3.976010515938219,317,18,2,2016,3043,965,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,411,18,1,2016,3043,339,0.0,0.0,0.0,0.0,1.0,3
3.5,3.976010515938219,439,18,2,2016,3043,3722,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,463,18,1,2016,3043,596,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,463,18,1,2016,3043,2701,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,196,18,1,2016,3043,2147,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,20,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,78,18,1,2016,3043,4671,0.0,1.0,0.0,0.0,0.0,3
5.0,3.976010515938219,467,18,1,2016,3043,265,0.0,1.0,0.0,0.0,0.0,5
4.333333333333333,3.976010515938219,463,18,3,2016,3043,3425,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,20,18,1,2016,3043,29,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,348,18,2,2016,3043,2857,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,20,18,1,2016,3043,2533,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,194,18,1,2016,3043,1215,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,20,18,1,2016,3043,1750,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,78,18,1,2016,3043,3047,0.0,1.0,0.0,0.0,0.0,3
3.333333333333333,3.976010515938219,467,18,3,2016,3043,4198,0.0,1.0,0.0,0.0,0.0,4
4.0,3.976010515938219,198,18,1,2016,3043,1230,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,463,18,1,2016,3043,2676,0.0,0.0,0.0,0.0,1.0,5
4.0,3.976010515938219,20,18,2,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,20,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,391,18,2,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,5
4.125,3.976010515938219,439,18,8,2016,3043,4168,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,463,18,1,2016,3043,503,0.0,0.0,0.0,0.0,1.0,5
3.4,3.976010515938219,108,18,5,2016,3043,3338,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,36,18,3,2016,3043,1253,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,463,18,1,2015,3043,3426,0.0,0.0,0.0,0.0,1.0,3
3.8,3.976010515938219,463,18,5,2016,3043,2847,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,20,18,1,2016,3043,4661,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,20,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,20,18,1,2016,3043,69,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,20,18,1,2016,3043,2886,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,20,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,20,18,1,2016,3043,2037,0.0,0.0,0.0,1.0,0.0,3
4.5,3.976010515938219,20,18,2,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,311,18,2,2016,3043,4099,0.0,0.0,0.0,0.0,1.0,4
3.0,3.976010515938219,467,18,2,2016,3043,3245,0.0,1.0,0.0,0.0,0.0,2
5.0,3.976010515938219,20,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,20,18,1,2016,3043,1702,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,317,18,3,2016,3043,232,0.0,0.0,0.0,1.0,0.0,3
2.0,3.976010515938219,20,18,1,2016,3043,1312,0.0,0.0,0.0,1.0,0.0,2
4.333333333333333,3.976010515938219,391,18,6,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,20,18,2,2016,3043,5078,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,1191,0.0,0.0,0.0,1.0,0.0,4
4.5,3.976010515938219,22,18,2,2016,3043,573,0.0,0.0,0.0,1.0,0.0,4
3.6666666666666665,3.976010515938219,78,18,3,2016,3043,4063,0.0,1.0,0.0,0.0,0.0,3
4.4,3.976010515938219,196,18,5,2016,3043,1230,0.0,0.0,1.0,0.0,0.0,5
3.8,3.976010515938219,196,18,5,2016,3043,1230,0.0,0.0,1.0,0.0,0.0,3
3.6666666666666665,3.976010515938219,311,18,3,2016,3043,118,0.0,0.0,0.0,0.0,1.0,3
4.181818181818182,3.976010515938219,21,18,11,2016,3043,765,0.0,0.0,0.0,1.0,0.0,1
5.0,3.976010515938219,311,18,1,2016,3043,1245,0.0,0.0,0.0,0.0,1.0,5
3.0,3.976010515938219,463,18,5,2016,3043,2601,0.0,0.0,0.0,0.0,1.0,4
3.6666666666666665,3.976010515938219,20,18,9,2016,3043,3557,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,192,18,1,2016,3043,3450,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,20,18,2,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
3.6666666666666665,3.976010515938219,317,18,3,2016,3043,232,0.0,0.0,0.0,1.0,0.0,4
4.4,3.976010515938219,20,18,5,2016,3043,29,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,463,18,1,2016,3043,2701,0.0,0.0,0.0,0.0,1.0,4
4.166666666666667,3.976010515938219,317,18,6,2016,3043,233,0.0,0.0,0.0,1.0,0.0,4
4.8,3.976010515938219,22,18,5,2016,3043,3365,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,20,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,4540,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,463,18,1,2016,3043,3425,0.0,0.0,0.0,0.0,1.0,3
5.0,3.976010515938219,22,18,1,2016,3043,1697,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,463,18,1,2016,3043,2701,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,20,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
4.416666666666667,3.976010515938219,22,18,12,2016,3043,1327,0.0,0.0,0.0,1.0,0.0,5
4.6,3.976010515938219,80,18,5,2016,3043,776,0.0,1.0,0.0,0.0,0.0,5
4.666666666666667,3.976010515938219,463,18,6,2015,3043,2033,0.0,0.0,0.0,0.0,1.0,5
2.0,3.976010515938219,23,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,2
3.8333333333333335,3.976010515938219,467,18,6,2016,3043,2210,0.0,1.0,0.0,0.0,0.0,4
4.0,3.976010515938219,20,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
4.5,3.976010515938219,20,18,2,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,467,18,1,2016,3043,3298,0.0,1.0,0.0,0.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,2,2016,3043,238,0.0,0.0,0.0,1.0,0.0,3
4.75,3.976010515938219,198,18,4,2016,3043,319,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,313,18,1,2016,3043,833,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,441,18,1,2016,3043,3721,0.0,0.0,1.0,0.0,0.0,5
3.0,3.976010515938219,469,18,1,2016,3043,3308,0.0,1.0,0.0,0.0,0.0,3
5.0,3.976010515938219,22,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,22,18,4,2016,3043,3313,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,22,18,1,2016,3043,1318,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,22,18,1,2016,3043,2849,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,150,18,1,2016,3043,1929,0.0,0.0,0.0,0.0,1.0,5
5.0,3.976010515938219,22,18,1,2016,3043,424,0.0,0.0,0.0,1.0,0.0,5
4.833333333333333,3.976010515938219,469,18,12,2016,3043,1170,0.0,1.0,0.0,0.0,0.0,5
3.0,3.976010515938219,372,18,1,2016,3043,1532,0.0,0.0,0.0,0.0,1.0,3
5.0,3.976010515938219,22,18,1,2016,3043,4950,0.0,0.0,0.0,1.0,0.0,5
3.5,3.976010515938219,393,18,2,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,47,18,1,2016,3043,3082,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,319,18,1,2016,3043,2041,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,319,18,1,2016,3043,3968,0.0,0.0,0.0,1.0,0.0,5
3.484848484848485,3.976010515938219,198,18,33,2016,3043,2147,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,417,18,1,2016,3043,1036,0.0,0.0,1.0,0.0,0.0,4
4.739130434782608,3.976010515938219,198,18,23,2016,3043,5427,0.0,0.0,1.0,0.0,0.0,4
3.0,3.976010515938219,216,18,1,2016,3043,3025,0.0,0.0,0.0,0.0,1.0,3
3.0,3.976010515938219,22,18,1,2016,3043,29,0.0,0.0,0.0,1.0,0.0,3
3.5,3.976010515938219,22,18,2,2016,3043,29,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,319,18,1,2016,3043,232,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,22,18,2,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,2,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,469,18,1,2016,3043,2280,0.0,1.0,0.0,0.0,0.0,4
5.0,3.976010515938219,21,18,1,2016,3043,765,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,22,18,1,2016,3043,1626,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,22,18,1,2016,3043,655,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,409,18,1,2016,3043,4332,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,22,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
2.0,3.976010515938219,216,18,1,2016,3043,4951,0.0,0.0,0.0,0.0,1.0,2
3.0,3.976010515938219,469,18,1,2016,3043,621,0.0,1.0,0.0,0.0,0.0,3
4.0,3.976010515938219,216,18,1,2016,3043,3024,0.0,0.0,0.0,0.0,1.0,4
2.6666666666666665,3.976010515938219,22,18,3,2016,3043,765,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,465,18,1,2016,3043,351,0.0,0.0,0.0,0.0,1.0,4
3.0,3.976010515938219,110,18,1,2016,3043,2650,0.0,0.0,1.0,0.0,0.0,3
3.5,3.976010515938219,313,18,4,2016,3043,5055,0.0,0.0,0.0,0.0,1.0,2
4.0,3.976010515938219,22,18,1,2016,3043,3726,0.0,0.0,0.0,1.0,0.0,4
4.5,3.976010515938219,22,18,2,2016,3043,2492,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,465,18,1,2016,3043,2701,0.0,0.0,0.0,0.0,1.0,5
4.5,3.976010515938219,465,18,4,2016,3043,3402,0.0,0.0,0.0,0.0,1.0,5
4.0,3.976010515938219,198,18,1,2016,3043,4968,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,313,18,1,2016,3043,3341,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,465,18,2,2016,3043,3425,0.0,0.0,0.0,0.0,1.0,5
3.0,3.976010515938219,393,18,2,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
3.5,3.976010515938219,350,18,2,2016,3043,3648,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
4.5,3.976010515938219,22,18,6,2016,3043,1703,0.0,0.0,0.0,1.0,0.0,3
4.5,3.976010515938219,21,18,2,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,22,18,1,2016,3043,2939,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,318,18,3,2016,3043,5267,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,465,18,1,2016,3043,5013,0.0,0.0,0.0,0.0,1.0,3
4.0,3.976010515938219,465,18,1,2016,3043,3857,0.0,0.0,0.0,0.0,1.0,4
4.4,3.976010515938219,22,18,5,2016,3043,802,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,465,18,1,2016,3043,2360,0.0,0.0,0.0,0.0,1.0,5
4.125,3.976010515938219,465,18,8,2016,3043,3422,0.0,0.0,0.0,0.0,1.0,4
3.5,3.976010515938219,267,18,2,2016,3043,2119,0.0,0.0,0.0,0.0,1.0,3
2.0,3.976010515938219,469,18,1,2016,3043,1603,0.0,1.0,0.0,0.0,0.0,2
5.0,3.976010515938219,230,18,1,2016,3043,3221,1.0,0.0,0.0,0.0,0.0,5
3.0,3.976010515938219,433,18,1,2016,3043,4721,0.0,0.0,1.0,0.0,0.0,3
3.0,3.976010515938219,22,18,1,2016,3043,655,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,198,18,2,2016,3043,299,0.0,0.0,1.0,0.0,0.0,5
4.5,3.976010515938219,22,18,2,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,469,18,1,2016,3043,1352,0.0,1.0,0.0,0.0,0.0,4
3.0,3.976010515938219,22,18,1,2016,3043,3398,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,22,18,1,2016,3043,802,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,199,18,1,2016,3043,2947,0.0,0.0,1.0,0.0,0.0,4
4.75,3.976010515938219,465,18,4,2016,3043,5302,0.0,0.0,0.0,0.0,1.0,5
4.0,3.976010515938219,22,18,1,2016,3043,474,0.0,0.0,0.0,1.0,0.0,4
4.25,3.976010515938219,469,18,4,2016,3043,4201,0.0,1.0,0.0,0.0,0.0,3
2.0,3.976010515938219,393,18,1,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,2
4.2,3.976010515938219,313,18,5,2016,3043,1913,0.0,0.0,0.0,0.0,1.0,3
3.6666666666666665,3.976010515938219,22,18,9,2016,3043,4412,0.0,0.0,0.0,1.0,0.0,5
5.0,3.976010515938219,319,18,1,2016,3043,3275,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,90,18,1,2016,3043,405,0.0,0.0,1.0,0.0,0.0,4
3.6666666666666665,3.976010515938219,22,18,3,2016,3043,358,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,165,18,1,2016,3043,1645,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,154,18,1,2016,3043,4154,0.0,0.0,0.0,0.0,1.0,5
4.0,3.976010515938219,75,18,2,2016,3043,5532,0.0,0.0,1.0,0.0,0.0,4
3.0,3.976010515938219,194,18,1,2016,3043,1815,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,22,18,4,2016,3043,387,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,198,18,1,2016,3043,2086,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,393,18,2,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,47,18,1,2016,3043,691,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,198,18,2,2016,3043,299,0.0,0.0,1.0,0.0,0.0,5
3.0,3.976010515938219,319,18,1,2016,3043,5268,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,198,18,1,2016,3043,3970,0.0,0.0,1.0,0.0,0.0,3
4.333333333333333,3.976010515938219,319,18,3,2016,3043,233,0.0,0.0,0.0,1.0,0.0,4
4.5,3.976010515938219,198,18,2,2016,3043,4409,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,23,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
2.333333333333333,3.976010515938219,413,18,3,2016,3043,3894,0.0,0.0,0.0,0.0,1.0,2
4.0,3.976010515938219,465,18,1,2016,3043,2847,0.0,0.0,0.0,0.0,1.0,4
3.6666666666666665,3.976010515938219,198,18,3,2016,3043,319,0.0,0.0,1.0,0.0,0.0,3
3.0,3.976010515938219,20,18,1,2015,3043,29,0.0,0.0,0.0,1.0,0.0,3
2.0,3.976010515938219,22,18,1,2016,3043,1057,0.0,0.0,0.0,1.0,0.0,2
4.0,3.976010515938219,22,18,1,2016,3043,1191,0.0,0.0,0.0,1.0,0.0,4
2.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,2
4.5,3.976010515938219,350,18,2,2016,3043,2767,0.0,0.0,1.0,0.0,0.0,5
4.5,3.976010515938219,465,18,4,2016,3043,1413,0.0,0.0,0.0,0.0,1.0,5
5.0,3.976010515938219,469,18,1,2016,3043,3498,0.0,1.0,0.0,0.0,0.0,5
3.6666666666666665,3.976010515938219,319,18,3,2016,3043,232,0.0,0.0,0.0,1.0,0.0,3
3.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,199,18,2,2016,3043,3674,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,198,18,5,2016,3043,299,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,405,18,3,2016,3043,1340,1.0,0.0,0.0,0.0,0.0,5
4.0,3.976010515938219,461,18,1,2016,3043,1317,0.0,0.0,1.0,0.0,0.0,4
4.666666666666667,3.976010515938219,319,18,3,2016,3043,233,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,1579,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,22,18,1,2016,3043,4959,0.0,0.0,0.0,1.0,0.0,4
4.166666666666667,3.976010515938219,478,18,6,2016,3043,1970,0.0,0.0,1.0,0.0,0.0,4
3.0,3.976010515938219,393,18,1,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,3
5.0,3.976010515938219,22,18,1,2016,3043,29,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,3928,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,21,18,1,2016,3043,4896,0.0,0.0,0.0,1.0,0.0,4
4.416666666666667,3.976010515938219,22,18,12,2016,3043,29,0.0,0.0,0.0,1.0,0.0,4
4.333333333333333,3.976010515938219,409,18,6,2016,3043,4477,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,22,18,1,2016,3043,4053,0.0,0.0,0.0,1.0,0.0,4
4.0,3.976010515938219,22,18,2,2016,3043,4649,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,19,18,1,2015,3043,211,0.0,0.0,1.0,0.0,0.0,5
4.0,3.976010515938219,21,18,1,2016,3043,3692,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,198,18,1,2016,3043,4255,0.0,0.0,1.0,0.0,0.0,3
4.0,3.976010515938219,198,18,1,2016,3043,2147,0.0,0.0,1.0,0.0,0.0,4
4.0,3.976010515938219,193,18,1,2016,3043,1815,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,808,0.0,0.0,0.0,1.0,0.0,5
2.0,3.976010515938219,465,18,1,2016,3043,815,0.0,0.0,0.0,0.0,1.0,2
4.5,3.976010515938219,22,18,2,2016,3043,29,0.0,0.0,0.0,1.0,0.0,4
2.0,3.976010515938219,465,18,1,2016,3043,1451,0.0,0.0,0.0,0.0,1.0,2
4.0,3.976010515938219,465,18,1,2016,3043,1451,0.0,0.0,0.0,0.0,1.0,4
3.0,3.976010515938219,22,18,1,2016,3043,655,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,198,18,1,2016,3043,2147,0.0,0.0,1.0,0.0,0.0,5
4.25,3.976010515938219,22,18,4,2016,3043,2096,0.0,0.0,0.0,1.0,0.0,4
4.857142857142857,3.976010515938219,22,18,7,2016,3043,44,0.0,0.0,0.0,1.0,0.0,5
3.8,3.976010515938219,318,18,5,2016,3043,3244,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,22,18,1,2016,3043,2300,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,22,18,4,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,22,18,3,2016,3043,659,0.0,0.0,0.0,1.0,0.0,4
1.0,3.976010515938219,22,18,1,2016,3043,5495,0.0,0.0,0.0,1.0,0.0,1
3.857142857142857,3.976010515938219,465,18,7,2016,3043,4387,0.0,0.0,0.0,0.0,1.0,3
1.0,3.976010515938219,194,18,1,2016,3043,3176,0.0,0.0,1.0,0.0,0.0,1
3.6666666666666665,3.976010515938219,22,18,3,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,1
4.0,3.976010515938219,313,18,1,2016,3043,2631,0.0,0.0,0.0,0.0,1.0,4
3.0,3.976010515938219,405,18,1,2016,3043,3278,1.0,0.0,0.0,0.0,0.0,3
4.0,3.976010515938219,199,18,1,2016,3043,2086,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,198,18,1,2016,3043,4321,0.0,0.0,1.0,0.0,0.0,5
4.333333333333333,3.976010515938219,412,18,3,2016,3043,4414,0.0,0.0,0.0,0.0,1.0,3
5.0,3.976010515938219,198,18,1,2016,3043,1230,0.0,0.0,1.0,0.0,0.0,5
3.0,3.976010515938219,22,18,1,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,198,18,1,2016,3043,4255,0.0,0.0,1.0,0.0,0.0,5
5.0,3.976010515938219,22,18,1,2016,3043,3518,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,238,18,1,2016,3043,5085,0.0,0.0,1.0,0.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,247,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,80,18,2,2016,3043,4025,0.0,1.0,0.0,0.0,0.0,2
4.0,3.976010515938219,312,18,1,2016,3043,127,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,22,18,1,2016,3043,3623,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,5349,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,22,18,1,2016,3043,2716,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,22,18,1,2016,3043,2849,0.0,0.0,0.0,1.0,0.0,5
4.6,3.976010515938219,22,18,5,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,22,18,1,2016,3043,1191,0.0,0.0,0.0,1.0,0.0,3
4.25,3.976010515938219,469,18,8,2016,3043,127,0.0,1.0,0.0,0.0,0.0,5
4.875,3.976010515938219,465,18,8,2016,3043,2701,0.0,0.0,0.0,0.0,1.0,5
4.0,3.976010515938219,150,18,2,2016,3043,1929,0.0,0.0,0.0,0.0,1.0,4
5.0,3.976010515938219,319,18,1,2015,3043,232,0.0,0.0,0.0,1.0,0.0,5
4.0,3.976010515938219,165,18,1,2016,3043,1343,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,22,18,1,2015,3043,1576,0.0,0.0,0.0,1.0,0.0,4
3.0,3.976010515938219,21,18,1,2016,3043,1023,0.0,0.0,0.0,1.0,0.0,3
5.0,3.976010515938219,194,18,1,2016,3043,3290,0.0,0.0,1.0,0.0,0.0,5
5.0,3.976010515938219,22,18,1,2016,3043,3845,0.0,0.0,0.0,1.0,0.0,5
4.5,3.976010515938219,21,18,2,2016,3043,3593,0.0,0.0,0.0,1.0,0.0,5
3.0,3.976010515938219,469,18,1,2016,3043,988,0.0,1.0,0.0,0.0,0.0,3
3.6666666666666665,3.976010515938219,22,18,3,2016,3043,3319,0.0,0.0,0.0,1.0,0.0,4
4.666666666666667,3.976010515938219,22,18,3,2016,3043,4649,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,432,18,1,2016,3043,4721,0.0,0.0,1.0,0.0,0.0,5
5.0,3.976010515938219,198,18,1,2016,3043,408,0.0,0.0,1.0,0.0,0.0,5
4.2,3.976010515938219,22,18,5,2016,3043,2963,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,21,18,1,2016,3043,1971,0.0,0.0,0.0,1.0,0.0,5
3.5,3.976010515938219,469,18,2,2016,3043,2140,0.0,1.0,0.0,0.0,0.0,4
4.0,3.976010515938219,393,18,1,2016,3043,4406,0.0,0.0,1.0,0.0,0.0,4
3.0,3.976010515938219,468,18,1,2016,3043,4966,0.0,1.0,0.0,0.0,0.0,3
4.4,3.976010515938219,469,18,5,2016,3043,728,0.0,1.0,0.0,0.0,0.0,4
4.5,3.976010515938219,22,18,4,2016,3043,3313,0.0,0.0,0.0,1.0,0.0,5
3.6,3.976010515938219,365,18,5,2016,3043,1273,0.0,0.0,1.0,0.0,0.0,3
3.0,3.976010515938219,22,18,1,2016,3043,655,0.0,0.0,0.0,1.0,0.0,3
4.0,3.976010515938219,46,18,2,2016,3043,2441,0.0,0.0,0.0,0.0,1.0,4
4.0,3.976010515938219,22,18,2,2016,3043,29,0.0,0.0,0.0,1.0,0.0,4
3.5,3.976010515938219,424,18,4,2016,3043,4991,0.0,0.0,0.0,0.0,1.0,3
4.75,3.976010515938219,466,18,8,2016,3043,4998,0.0,0.0,0.0,0.0,1.0,5
2.0,3.976010515938219,22,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,2
4.0,3.976010515938219,22,18,1,2016,3043,4695,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,22,18,2,2016,3043,1702,0.0,0.0,0.0,1.0,0.0,5
4.5,3.976010515938219,199,18,2,2016,3043,805,0.0,0.0,1.0,0.0,0.0,5
4.666666666666667,3.976010515938219,21,18,3,2016,3043,2838,0.0,0.0,0.0,1.0,0.0,4
5.0,3.976010515938219,23,18,1,2015,3043,3694,0.0,0.0,0.0,1.0,0.0,5
